,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Firm_Code
233,149950,KOSDAQ,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012-11-06,12월,박명섭,http://www.avatec.co.kr,대구광역시,아바텍
234,36010,KOSDAQ,아비코전자,전자부품 제조업,"인덕터, 저항기",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도,아비코전자
235,50860,KOSDAQ,아세아텍,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",2010-01-26,06월,김신길,http://www.asiakor.com,대구광역시,/g/11vj0gg_s
236,143160,KOSDAQ,아이디스,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011-09-26,12월,김영달,http://www.idisglobal.com,대전광역시,/g/11clyt4yg8
237,99190,KOSDAQ,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",2013-01-30,12월,"차근식, 남학현(각자 대표이사)",http://www.i-sens.com,서울특별시,/g/11_yj4lsj
238,214430,KOSDAQ,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30,12월,정한,http://www.i3system.com,대전광역시,/g/11b88rrw_y
239,52860,KOSDAQ,아이앤씨,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),2009-10-06,12월,박창일,http://www.inctech.co.kr,경기도,/g/11bwg610k0
240,69920,KOSDAQ,아이에스이커머스,무점포 소매업,"해외, 국내상품 소싱 및 판매대행 서비스",2007-12-05,12월,김응상,http://www.isecommerce.co.kr,서울특별시,/m/0x2hvqn
241,38880,KOSDAQ,아이에이,전자부품 제조업,"반도체 및 모듈, 제어기",2000-04-27,12월,김동진,http://www.ia-inc.kr,서울특별시,/m/0h2jvv
242,78860,KOSDAQ,아이오케이,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2006-06-27,12월,한성구,http://www.iok.co.kr,서울특별시,/g/11f3w6msct
243,114810,KOSDAQ,아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",2013-02-07,12월,이문기,http://www.iones.co.kr,경기도,아이원스
244,185490,KOSDAQ,아이진,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 자궁경부암 예방 백신 등",2015-11-16,12월,유원일,http://www.eyegene.co.kr,서울특별시,/g/11bwq6hxvl
245,119830,KOSDAQ,아이텍,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,이장혁,http://www.iteksemi.com,경기도,/g/113hzx58j
246,32080,KOSDAQ,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000-10-26,12월,허 재 명,http://www.aztechwb.com,부산광역시,아즈텍WB
247,13310,KOSDAQ,아진산업,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,12월,서중호,http://www.wamc.co.kr,경상북도,/g/11hcjtk7dl
248,59120,KOSDAQ,아진엑스텍,반도체 제조업,"전자집적회로, 모션제어칩",2014-07-24,12월,김창호,http://www.ajinextek.com,대구광역시,/g/1q6j0h_d4
249,67160,KOSDAQ,아프리카TV,소프트웨어 개발 및 공급업,미디어플랫폼,2003-12-19,12월,"Seo Soo Kiel, Jung Chan Yong",http://corp.afreecatv.com,경기도,/m/0g5qrmd
250,53800,KOSDAQ,안랩,소프트웨어 개발 및 공급업,바이러스백신 프로그램,2001-09-13,12월,강석균,http://www.ahnlab.com,경기도,/m/05c229r
251,131370,KOSDAQ,알서포트,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",2011-01-05,12월,서형수,http://www.rsupport.com,서울특별시,/g/11b77l3tyq
252,196170,KOSDAQ,알테오젠,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,2014-12-12,12월,박순재,http://www.alteogen.com,대전광역시,/g/11b6wjrff_
253,85810,KOSDAQ,알티캐스트,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",2013-12-06,12월,김태훈,http://www.alticast.co.kr,서울특별시,/g/1yl3h90q_
254,52790,KOSDAQ,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시,/m/0x22617
255,30960,KOSDAQ,양지사,인쇄 및 인쇄관련 산업,다이어리,1996-10-24,06월,이현,http://www.yangjisa.com,경기도,양지사
256,102120,KOSDAQ,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",2009-06-05,12월,최원,http://abov.co.kr,충청북도,/g/11bc72cwgx
257,38680,KOSDAQ,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000-04-27,12월,"박효대, 장병강",http://www.snetsystems.co.kr,서울특별시,/g/11bbxrnwpq
258,97780,KOSDAQ,에스맥,통신 및 방송 장비 제조업,휴대폰용키모듈,2008-01-23,12월,조경숙,http://www.s-mac.co.kr,경기도,에스맥
259,42110,KOSDAQ,에스씨디,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2000-07-13,12월,오길호,http://www.sscd.co.kr,경기도,/g/11gyvd3lz
260,65420,KOSDAQ,에스아이리소스,석탄 광업,유연탄,2002-08-22,12월,Ten Sun Ok(전순옥),http://www.siresource.co.kr,서울특별시,에스아이리소스
261,101490,KOSDAQ,에스앤에스텍,전자부품 제조업,블랭크마스크,2009-04-14,12월,정수홍,http://www.snstech.co.kr,대구광역시,/m/0cp6t_r
262,95910,KOSDAQ,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,"홍성민, 박상민 각자대표이사",http://www.s-energy.co.kr,경기도,에스에너지
263,31330,KOSDAQ,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",2000-05-23,12월,박두진,http://www.isamt.com,서울특별시,에스에이엠티
264,60540,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",2006-11-28,12월,정성원,http://www.satech.co.kr,경기도,에스에이티
265,56190,KOSDAQ,에스에프에이,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",2001-12-18,12월,김영민,http://www.sfa.co.kr,경기도,/g/1pwgtlxv9
266,41510,KOSDAQ,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"이성수, 탁영준",http://www.smtown.com,서울특별시,/m/07s363
267,7820,KOSDAQ,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,이응상,http://www.smck.com,서울특별시,/g/11b_l75z1
268,109610,KOSDAQ,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,2015-12-29,12월,"김옥주, 전평열 (공동대표이사)",http://www.sypanel.com,경기도,/g/1z2v7zs04
269,96630,KOSDAQ,에스코넥,통신 및 방송 장비 제조업,WaferProber,2007-12-26,12월,박순관(단독대표이사),http://www.s-connect.co.kr,경기도,에스코넥
270,69510,KOSDAQ,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템,2003-11-14,12월,오인용,http://www.estec.co.kr,경상남도,/m/0cp6t_r
271,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,에스티아이
272,98660,KOSDAQ,에스티오,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시,/g/11gyw4bzx
273,52020,KOSDAQ,에스티큐브,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시,/g/11b_lltc0
274,50760,KOSDAQ,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,2002-05-16,12월,이혁렬,http://www.spolytech.com,충청북도,/g/11b_kx2vr
275,58610,KOSDAQ,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,2002-07-23,12월,"이준호, 여영길(각자 대표이사)",http://www.spg.co.kr,인천광역시,/g/11c6qr1tcx
276,43340,KOSDAQ,에쎈테크,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전라북도,에쎈테크
277,54630,KOSDAQ,에이디칩스,그외 기타 제품 제조업,"업소용냉동냉장, 반도체칩",2001-11-13,12월,김미선,http://www.adc.co.kr,경기도,에이디칩스
278,3800,KOSDAQ,에이스침대,가구 제조업,침대,1996-05-03,12월,안성호,http://www.acebed.co.kr,경기도,/g/12h2t30cd
279,88800,KOSDAQ,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",2006-03-27,12월,"구관영,홍익표(각자대표)",http://www.aceantenna.co.kr/kor/,인천광역시,에이스테크
280,28300,KOSDAQ,에이치엘비,선박 및 보트 건조업,"구명정, GRP/GRE PIPPE",1996-07-27,12월,"진양곤, 김동건 (각자대표)",http://www.hlbkorea.com,울산광역시,/g/121nm7zs
281,44780,KOSDAQ,에이치케이,특수 목적용 기계 제조업,레이저가공 절단기,2000-09-07,12월,계명재,http://www.hk-global.com,경기도,/g/11bw7ddp5l
282,71670,KOSDAQ,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도,에이테크솔루션
283,45660,KOSDAQ,에이텍,컴퓨터 및 주변장치 제조업,"PC,모니터",2001-05-24,12월,한가진,http://www.atec.kr,경기도,/g/11b6f2k850
284,224110,KOSDAQ,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,신승영,http://www.atectn.co.kr,경기도,/g/11bwqbf2vx
285,21080,KOSDAQ,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈,1991-07-12,12월,"신기천, 이승용(각자대표)",http://www.hanmivc.co.kr,서울특별시,/g/11b_js_7p
286,89530,KOSDAQ,에이티세미콘,반도체 제조업,반도체 PKG&TEST,2011-11-11,12월,김형준,http://www.atsemi.com,경기도,/g/11b_jz1dx
287,109960,KOSDAQ,에이프로젠 H&G,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",2009-11-13,12월,김재섭,http://www.aprogen-hng.com,경기도,에이프로젠 H&G
288,38870,KOSDAQ,에코바이오,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기",2001-05-29,12월,송효순,http://www.ecoenergyholdings.com,서울특별시,/g/11b_lh005
289,86520,KOSDAQ,에코프로,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,/g/11b7qnpvn4
290,38110,KOSDAQ,에코플라스틱,자동차 신품 부품 제조업,BUMPER 및 자동차TRIM류,2000-03-23,12월,"서영종,한상",http://WWW.AP.CO.KR,경상북도,에코플라스틱
291,73540,KOSDAQ,에프알텍,통신 및 방송 장비 제조업,이동통신용중계기,2007-05-18,12월,남재국,http://www.frtek.co.kr,경기도,/g/11byd0scv2
292,173940,KOSDAQ,에프엔씨엔터,창작 및 예술관련 서비스업,"콘서트, 음반/음원",2014-12-04,12월,"안석준, 한승훈(공동대표)",http://www.fncent.com,서울특별시,에프엔씨엔터
293,950130,KOSDAQ,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)",2013-05-30,12월,최영호,http://www.accessbio.net,미국,/g/11c6qs3tvy
294,205100,KOSDAQ,엑셈,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW",2014-11-07,12월,조종암,http://www.ex-em.com,서울특별시,/g/11bc64gfdq
295,92870,KOSDAQ,엑시콘,특수 목적용 기계 제조업,반도체 검사장비,2015-10-22,12월,박상준,http://www.exicon.co.kr,경기도,/m/04kyvzk
296,217820,KOSDAQ,엔에스,특수 목적용 기계 제조업,2차전지 자동화 설비,2015-12-07,12월,이세용,http://www.cns2.co.kr,충청북도,/m/0v4gpmt
297,69410,KOSDAQ,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최영래,http://www.ntels.com,서울특별시,/g/1tc_c5pl
298,96870,KOSDAQ,엘디티,반도체 제조업,"OLED구동IC,LED구동IC,LCD구동IC",2008-05-02,12월,정재천,,충청남도,엘디티
299,61970,KOSDAQ,엘비세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,박노만,http://www.lbsemicon.com,경기도,/g/11b_lsllc
300,138690,KOSDAQ,엘아이에스,특수 목적용 기계 제조업,"LGP Engraving M/C, Cell Sealing M/C",2011-06-02,12월,임태원,http://www.liser.co.kr,경기도,엘아이에스
301,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,엘앤에프
302,73110,KOSDAQ,엘엠에스,전자부품 제조업,프리즘시트,2007-10-12,12월,조성민,,경기도,엘엠에스
303,83310,KOSDAQ,엘오티베큠,특수 목적용 기계 제조업,반도체제조용진공펌프,2005-10-05,12월,오흥식,http://www.lotvacuum.com,경기도,엘오티베큠
304,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김영훈,http://www.elcomtec.co.kr,경기도,/g/11b_k231s
305,170920,KOSDAQ,엘티씨,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013-10-08,12월,최호성,http://www.l-tech.co.kr,경기도,/g/11byd5wv9n
306,19590,KOSDAQ,엠벤처투자,신탁업 및 집합투자업,벤처캐피탈,1989-03-14,12월,"홍성혁, 천승욱",http://www.m-vc.co.kr,서울특별시,/g/11bycygtmx
307,9780,KOSDAQ,엠에스씨,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도,/m/0b34wb
308,123040,KOSDAQ,엠에스오토텍,자동차 신품 부품 제조업,자동차 차체 부품,2010-08-06,12월,김범준,http://ms-global.com,경상북도,/g/11b_kf3xm
309,32790,KOSDAQ,엠젠플러스,기계장비 및 관련 물품 도매업,"Bio 이종장기 사업, ICT 프린터 현상기",1997-06-26,12월,조상환,http://www.mgenplus.com,서울특별시,/g/11gyx9ykc
310,7530,KOSDAQ,영신금속,기타 금속 가공제품 제조업,"볼트, 나사",1994-08-05,12월,선지영,http://www.ysmic.co.kr,경기도,영신금속
311,143540,KOSDAQ,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도,영우디에스피
312,36560,KOSDAQ,영풍정밀,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.yppc.co.kr,서울특별시,/g/11byd1bz0j
313,53280,KOSDAQ,예스24,무점포 소매업,"도서,음반/DVD,화장품",2008-05-07,12월,김석환,,서울특별시,/m/0v4gqdm
314,122640,KOSDAQ,예스티,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,"장동복, 강임수 각자대표이사",http://www.yest.co.kr,경기도,/g/11bxd7qyx1
315,80520,KOSDAQ,오디텍,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도,/g/11b_lf56p
316,46120,KOSDAQ,오르비텍,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등",2010-06-15,12월,윤호식,http://orbitech.co.kr,서울특별시,오르비텍
317,65500,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,"장재진, 박영동",http://www.orientpi.co.kr,경상북도,/g/11vj0mjwl
318,10470,KOSDAQ,오리콤,광고업,광고대행,2000-10-24,12월,"고영섭, 김성대(각자 대표이사)",http://www.oricom.co.kr,서울특별시,오리콤
319,53980,KOSDAQ,오상자이엘,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution,2002-04-09,12월,"이국래,김선기(각자 대표이사)",http://www.osangjaiel.co.kr,인천광역시,/g/11b_lft9v
320,39200,KOSDAQ,오스코텍,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,"김정근, 윤태영",http://www.oscotec.com,경기도,/g/11gz3kgjs
321,31510,KOSDAQ,오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우,http://www.yyauto.co.kr,충청남도,/g/11bbrmt3jt
322,48260,KOSDAQ,오스템임플란트,의료용 기기 제조업,치과용임플란트,2007-02-07,12월,엄태관,http://www.osstem.com,서울특별시,/g/11bbrmt3jt
323,80580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도,/g/11b6wh6jl_
324,67170,KOSDAQ,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",2003-11-14,12월,"강성희, 소남영(각자 대표이사)",http://www.autech.co.kr,충청남도,/g/11bwwl8392
325,57540,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도,옴니시스템
326,67900,KOSDAQ,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",2005-12-23,12월,박지영,http://www.y-entec.co.kr,전라남도,와이엔텍
327,155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도,/m/0wcyz94
328,193250,KOSDAQ,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,2014-12-29,12월,민용재,http://yjmgames.com,서울특별시,/g/11bc637tjs
329,122870,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011-11-23,12월,황보경,http://www.ygfamily.com,서울특별시,/m/082m25
330,32820,KOSDAQ,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",2000-06-22,12월,노갑선,http://www.wooritg.com,서울특별시,/g/11b86rkyms
331,41190,KOSDAQ,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,2000-06-09,12월,이정훈,http://www.wooricapital.co.kr,서울특별시,/g/11b86rkyms
332,72470,KOSDAQ,우리산업홀딩스,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등),2003-10-28,12월,김명준,http://www.woory.com,경기도,우리산업홀딩스
333,153490,KOSDAQ,우리이앤엘,반도체 제조업,LED 패키지,2013-02-05,12월,"차기현,박길수",http://www.wooreeenl.co.kr,경기도,/g/1203mt2m8
334,66590,KOSDAQ,우수AMS,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품",2003-02-12,12월,김선우,http://woosu.co.kr,경상남도,우수AMS
335,46940,KOSDAQ,우원개발,기반조성 및 시설물 축조관련 전문공사업,토공사,2002-06-18,12월,김기영,http://www.woowonerd.com,서울특별시,우원개발
336,18620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아, 안티펜SM",2008-05-20,12월,강석진,http://www.woogenebng.com,경기도,/g/11byd2tdfv
337,32940,KOSDAQ,원익,기계장비 및 관련 물품 도매업,"Quartz, HIC, 의료기기",1997-07-18,12월,장홍식,http://www.wonik.co.kr,경기도,/g/11bwytx3d3
338,104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도,/g/11b_m6p26
339,14190,KOSDAQ,원익큐브,기타 전문 도매업,"MMA,BAM,PC,PP,목재,실란트,디지털인쇄기",1996-04-26,12월,문경수,http://www.wonikcube.com,경기도,/g/11b6bpk_v4
340,8370,KOSDAQ,원풍,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,윤 기 로,http://www.wonpoong.co.kr,서울특별시,원풍
341,8290,KOSDAQ,원풍물산,봉제의복 제조업,남성용신사복,1997-07-18,12월,"이원기,이두식",http://www.wonpung.com,인천광역시,원풍물산
342,101160,KOSDAQ,월덱스,전자부품 제조업,반도체용링및전극,2008-06-19,12월,배종식,,경상북도,월덱스
343,65950,KOSDAQ,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",2003-07-29,12월,이영규,http://www.welcron.com,서울특별시,/g/11b_k450v
344,69080,KOSDAQ,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',2003-05-23,12월,김태영,http://company.webzen.com,경기도,/m/094x7_
345,44340,KOSDAQ,위닉스,가정용 기기 제조업,일반목적용 기계제조업,2000-10-24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도,/g/11lrf2hwt3
346,112040,KOSDAQ,위메이드,소프트웨어 개발 및 공급업,미르의전설2,2009-12-18,12월,장현국,http://corp.wemade.com,경기도,/m/04l4d7
347,192390,KOSDAQ,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),2014-07-25,12월,변천섭,http://www.winhitech.co.kr,충청북도,/g/1q6jyrnqk
348,36200,KOSDAQ,유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),1999-12-10,12월,"김형균,이양구(각자대표)",http://www.unisem.co.kr,경기도,/g/11bycytlxz
349,18000,KOSDAQ,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워",1996-01-10,12월,허화도,http://www.unison.co.kr,경상남도,/g/120vzy81
350,89850,KOSDAQ,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",2010-06-18,12월,이흥복,http://www.veloxsoft.com,서울특별시,/g/11byd0s2xc
351,32620,KOSDAQ,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",1997-05-02,12월,이상경 대표이사,http://www.ubcare.co.kr,서울특별시,/g/11b_ksj0j
352,69330,KOSDAQ,유아이디,전자부품 제조업,"ITO COATING, GLASS LAMINATION",2003-08-18,12월,박종수 (대표이사),http://www.uidkorea.co.kr,충청북도,유아이디
353,49520,KOSDAQ,유아이엘,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,이순영,http://www.e-uil.com,경기도,유아이엘
354,56090,KOSDAQ,유앤아이,의료용 기기 제조업,정형외과용 신체보정용 의료기기,2015-11-12,12월,"구자교,정준교,김정욱(각자대표)",http://www.youic.com,경기도,/g/11bxjh1964
355,23410,KOSDAQ,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1994-10-07,12월,최종성,http://www.eugenes.co.kr,경기도,/g/122389mj
356,178780,KOSDAQ,유테크,상품 종합 도매업,"도광판, 몰드프레임",2015-06-30,12월,이정태,http://www.u-tech.co.kr,경기도,/g/11bwqbcjrw
357,72770,KOSDAQ,율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼,2007-07-25,12월,이정남,http://www.neodian.co.kr,서울특별시,율호
358,67920,KOSDAQ,이글루시큐리티,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스",2010-08-04,12월,이득춘,http://www.igloosec.co.kr,서울특별시,/g/11c6v3scy9
359,88390,KOSDAQ,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",2006-10-20,12월,박정진,http://www.innoxcorp.com,충청남도,/g/11c2q0y8lk
360,53350,KOSDAQ,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,2001-11-15,12월,강석모,http://www.initech.com,서울특별시,이니텍
361,80010,KOSDAQ,이상네트웍스,상품 중개업,기업간전자상거래서비스,2005-09-30,12월,김기배,http://www.e-sang.net,서울특별시,/g/11gz4pnw9
362,86890,KOSDAQ,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제",2009-02-03,12월,이석주,http://www.abxis.com,경기도,/m/0nbddhl
363,47560,KOSDAQ,이스트소프트,소프트웨어 개발 및 공급업,"온라인게임(카발온라인),알툴즈S/W,스토리지S/W",2008-07-01,12월,정상원,,서울특별시,/m/064_cb
364,900110,KOSDAQ,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류",2010-04-23,12월,"정강위, 정소영",http://www.qiuzhi.com,홍콩,이스트아시아홀딩스
365,102710,KOSDAQ,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,2009-05-28,12월,"지용석,김정수(각자대표)",http://www.enftech.com/,경기도,/g/11b_kf3lh
366,123570,KOSDAQ,이엠넷,광고업,온라인 검색광고 대행,2011-11-25,12월,김영원,http://www.emnet.co.kr,서울특별시,/g/11b_jly6b
367,95190,KOSDAQ,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등,2007-10-29,12월,강삼수,http://www.yesemk.com,경상남도,/g/11vh_wmkg
368,91120,KOSDAQ,이엠텍,전자부품 제조업,"마이크로스피커,리시버",2007-05-02,12월,"정승규, 이석근",http://www.em-tech.co.kr,경상남도,/g/11b_k5j_j
369,88290,KOSDAQ,이원컴포텍,자동차 신품 부품 제조업,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트,2009-12-01,12월,"이경훈, 홍진영(각자대표)",http://www.ewonseat.co.kr,전라북도,/g/11bc71_4vb
370,92130,KOSDAQ,이크레더블,기타 정보 서비스업,"전자신용인증서비스(정보),소프트웨어 개발",2008-10-24,12월,이진옥,http://www.ecredible.co.kr,서울특별시,이크레더블
371,96040,KOSDAQ,이트론,기타 전문 도매업,컴퓨터 및 주변장치 제조,2008-01-25,12월,김명종,http://www.e-trons.co.kr,서울특별시,/g/11bv3016h5
372,1840,KOSDAQ,이화공영,건물 건설업,도급공사,1994-11-23,12월,"최삼규,최종찬",http://www.ee-hwa.co.kr,서울특별시,/g/11b6czs9cl
373,24810,KOSDAQ,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원공급장치,1994-12-29,12월,김성규,http://www.eti21.com,서울특별시,/g/11b87g6cq8
374,79950,KOSDAQ,인베니아,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기",2005-02-04,12월,구동범,http://www.inveniacorp.com,경기도,/g/11b_m88kj
375,33230,KOSDAQ,인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션,1999-07-30,12월,원종윤,http://www.insunginfo.co.kr,서울특별시,/g/11c6qqnbf1
376,49070,KOSDAQ,인탑스,통신 및 방송 장비 제조업,휴대전화기용부품,2002-02-21,12월,"김근하, 정사진(각자대표)",http://WWW.INTOPS.CO.KR,경기도,/g/1ydxpryh9
377,119610,KOSDAQ,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",2010-07-28,12월,노시철,http://interojo.com,경기도,/g/11b_lb44w
378,35080,KOSDAQ,인터파크,무점포 소매업,전자상거래,1999-07-05,12월,"이기형, 강동화(각자 대표이사)",http://www.interpark.com,서울특별시,/m/08rv6f
